Repository,File Name,Class,Start Line,End Line,Displacement,Level
tests,test_views.py,Simple Atributte,251,251,8,A2
tests,test_views.py,Simple Atributte,252,252,19,A2
tests,test_views.py,Simple Atributte,253,253,8,A2
tests,test_views.py,Simple Atributte,253,253,25,A2
tests,test_views.py,Simple Atributte,257,257,19,A2
tests,test_views.py,Simple Atributte,258,258,8,A2
tests,test_views.py,Simple Atributte,258,258,25,A2
tests,test_views.py,Simple Atributte,265,265,19,A2
tests,test_views.py,Simple Atributte,266,266,8,A2
tests,test_views.py,Simple Atributte,266,266,25,A2
tests,test_views.py,Simple Atributte,269,269,19,A2
tests,test_views.py,Simple Atributte,270,270,8,A2
tests,test_views.py,Simple Atributte,270,270,25,A2
tests,test_views.py,Simple Atributte,273,273,8,A2
tests,test_views.py,Simple Atributte,274,274,19,A2
tests,test_views.py,Simple Atributte,275,275,8,A2
tests,test_views.py,Simple Atributte,275,275,25,A2
tests,test_views.py,Simple Atributte,277,277,19,A2
tests,test_views.py,Simple Atributte,278,278,8,A2
tests,test_views.py,Simple Atributte,278,278,25,A2
tests,test_views.py,Simple Atributte,283,283,19,A2
tests,test_views.py,Simple Atributte,285,285,8,A2
tests,test_views.py,Simple Atributte,285,285,25,A2
tests,test_views.py,Simple Atributte,286,286,8,A2
tests,test_views.py,Simple Atributte,289,289,24,A2
tests,test_views.py,Simple Atributte,304,304,19,A2
tests,test_views.py,Simple Atributte,305,305,8,A2
tests,test_views.py,Simple Atributte,305,305,25,A2
tests,test_views.py,Simple Atributte,306,306,8,A2
tests,test_views.py,Simple Atributte,316,316,18,A2
tests,test_views.py,Simple Atributte,317,317,8,A2
tests,test_views.py,Simple Atributte,319,319,19,A2
tests,test_views.py,Simple Atributte,322,322,15,A2
tests,test_views.py,Simple Atributte,323,323,8,A2
tests,test_views.py,Simple Atributte,327,327,8,A2
tests,test_views.py,Simple Atributte,329,329,8,A2
tests,test_views.py,Simple Atributte,329,329,28,A2
tests,test_views.py,Simple Atributte,330,330,8,A2
tests,test_views.py,Simple Atributte,330,330,28,A2
tests,test_views.py,Simple Atributte,331,331,8,A2
tests,test_views.py,Simple Atributte,331,331,25,A2
tests,test_views.py,Simple Atributte,332,332,8,A2
tests,test_views.py,Simple Atributte,332,332,25,A2
tests,test_views.py,Simple Atributte,334,334,8,A2
tests,test_views.py,Simple Atributte,337,337,19,A2
tests,test_views.py,Simple Atributte,340,340,14,A2
tests,test_views.py,Simple Atributte,341,341,8,A2
tests,test_views.py,Simple Atributte,341,341,25,A2
tests,test_views.py,Simple Atributte,344,344,8,A2
tests,test_views.py,Simple Atributte,345,345,8,A2
tests,test_views.py,Simple Atributte,345,345,25,A2
tests,test_views.py,Simple Atributte,347,347,12,A2
tests,test_views.py,Simple Atributte,352,352,8,A2
tests,test_views.py,Simple Atributte,353,353,19,A2
tests,test_views.py,Simple Atributte,354,354,8,A2
tests,test_views.py,Simple Atributte,354,354,25,A2
tests,test_views.py,Simple Atributte,365,365,8,A2
tests,test_views.py,Simple Atributte,368,368,8,A2
tests,test_views.py,Simple Atributte,369,369,8,A2
tests,test_views.py,Simple Atributte,375,375,19,A2
tests,test_views.py,Simple Atributte,376,376,8,A2
tests,test_views.py,Simple Atributte,376,376,25,A2
tests,test_views.py,Simple Atributte,377,377,8,A2
tests,test_views.py,Simple Atributte,377,377,22,A2
tests,test_views.py,Simple Atributte,378,378,8,A2
tests,test_views.py,Simple Atributte,384,384,19,A2
tests,test_views.py,Simple Atributte,385,385,8,A2
tests,test_views.py,Simple Atributte,385,385,25,A2
tests,test_views.py,Simple Atributte,386,386,8,A2
tests,test_views.py,Simple Atributte,386,386,22,A2
tests,test_views.py,Simple Atributte,387,387,8,A2
tests,test_views.py,Simple Atributte,398,398,8,A2
tests,test_views.py,Simple Atributte,398,398,27,A2
tests,test_views.py,Simple Atributte,401,401,19,A2
tests,test_views.py,Simple Atributte,402,402,8,A2
tests,test_views.py,Simple Atributte,402,402,25,A2
tests,test_views.py,Simple Atributte,403,403,8,A2
tests,test_views.py,Simple Atributte,403,403,22,A2
tests,test_views.py,Simple Atributte,404,404,8,A2
tests,test_views.py,Simple Atributte,406,406,22,A2
tests,test_views.py,Simple Atributte,407,407,8,A2
tests,test_views.py,Simple Atributte,408,408,8,A2
tests,test_views.py,Simple Atributte,412,412,19,A2
tests,test_views.py,Simple Atributte,413,413,8,A2
tests,test_views.py,Simple Atributte,413,413,25,A2
tests,test_views.py,Simple Atributte,414,414,8,A2
tests,test_views.py,Simple Atributte,414,414,22,A2
tests,test_views.py,Simple Atributte,417,417,8,A2
tests,test_views.py,Simple Atributte,417,417,25,A2
tests,test_views.py,Simple Atributte,419,419,8,A2
tests,test_views.py,Simple Atributte,420,420,8,A2
tests,test_views.py,Simple Atributte,420,420,25,A2
tests,test_views.py,Simple Atributte,422,422,8,A2
tests,test_views.py,Simple Atributte,423,423,8,A2
tests,test_views.py,Simple Atributte,423,423,25,A2
tests,test_views.py,Simple Atributte,426,426,8,A2
tests,test_views.py,Simple Atributte,427,427,8,A2
tests,test_views.py,Simple Atributte,427,427,25,A2
tests,test_views.py,Simple Atributte,427,427,59,A2
tests,test_views.py,Simple Atributte,429,429,8,A2
tests,test_views.py,Simple Atributte,430,430,8,A2
tests,test_views.py,Simple Atributte,430,430,25,A2
tests,test_views.py,Simple Atributte,430,430,59,A2
tests,test_views.py,Simple Atributte,434,434,19,A2
tests,test_views.py,Simple Atributte,435,435,8,A2
tests,test_views.py,Simple Atributte,435,435,25,A2
tests,test_views.py,Simple Atributte,439,439,19,A2
tests,test_views.py,Simple Atributte,440,440,8,A2
tests,test_views.py,Simple Atributte,440,440,25,A2
tests,test_views.py,Simple Atributte,459,459,23,A2
tests,test_views.py,Simple Atributte,459,459,48,A2
tests,test_views.py,Simple Atributte,459,459,71,A2
tests,test_views.py,Simple Atributte,459,459,91,A2
tests,test_views.py,Simple Atributte,461,461,25,A2
tests,test_views.py,Simple Atributte,461,461,55,A2
tests,test_views.py,Simple Atributte,461,461,76,A2
tests,test_views.py,Simple Atributte,461,461,94,A2
tests,test_views.py,Simple Atributte,463,463,23,A2
tests,test_views.py,Simple Atributte,463,463,48,A2
tests,test_views.py,Simple Atributte,463,463,71,A2
tests,test_views.py,Simple Atributte,463,463,91,A2
tests,test_views.py,Simple Atributte,480,480,8,A2
tests,test_views.py,Simple Atributte,480,480,32,A2
tests,test_views.py,Simple Atributte,493,493,8,A2
tests,test_views.py,Simple Atributte,493,493,32,A2
tests,test_views.py,Simple Atributte,506,506,8,A2
tests,test_views.py,Simple Atributte,506,506,32,A2
tests,test_views.py,Simple Atributte,513,513,19,A2
tests,test_views.py,Simple Atributte,514,514,8,A2
tests,test_views.py,Simple Atributte,516,516,8,A2
tests,test_views.py,Simple Atributte,517,517,19,A2
tests,test_views.py,Simple Atributte,518,518,8,A2
tests,test_views.py,Simple Atributte,518,518,25,A2
tests,test_views.py,Simple Atributte,519,519,8,A2
tests,test_views.py,Simple Atributte,520,520,8,A2
tests,test_views.py,Simple Atributte,522,522,8,A2
tests,test_views.py,Simple Atributte,524,524,19,A2
tests,test_views.py,Simple Atributte,526,526,8,A2
tests,test_views.py,Simple Atributte,526,526,25,A2
tests,test_views.py,Simple Atributte,527,527,8,A2
tests,test_views.py,Simple Atributte,528,528,8,A2
tests,test_views.py,Simple Atributte,529,529,8,A2
tests,test_views.py,Simple Atributte,529,529,25,A2
tests,test_views.py,Simple Atributte,537,537,8,A2
tests,test_views.py,Simple Atributte,538,538,19,A2
tests,test_views.py,Simple Atributte,540,540,8,A2
tests,test_views.py,Simple Atributte,540,540,25,A2
tests,test_views.py,Simple Atributte,541,541,8,A2
tests,test_views.py,Simple Atributte,542,542,8,A2
tests,test_views.py,Simple Atributte,543,543,8,A2
tests,test_views.py,Simple Atributte,550,550,19,A2
tests,test_views.py,Simple Atributte,551,551,8,A2
tests,test_views.py,Simple Atributte,553,553,8,A2
tests,test_views.py,Simple Atributte,554,554,19,A2
tests,test_views.py,Simple Atributte,555,555,8,A2
tests,test_views.py,Simple Atributte,555,555,25,A2
tests,test_views.py,Simple Atributte,556,556,8,A2
tests,test_views.py,Simple Atributte,557,557,8,A2
tests,test_views.py,Simple Atributte,559,559,8,A2
tests,test_views.py,Simple Atributte,561,561,19,A2
tests,test_views.py,Simple Atributte,563,563,8,A2
tests,test_views.py,Simple Atributte,563,563,25,A2
tests,test_views.py,Simple Atributte,564,564,8,A2
tests,test_views.py,Simple Atributte,565,565,8,A2
tests,test_views.py,Simple Atributte,565,565,22,A2
tests,test_views.py,Simple Atributte,566,566,8,A2
tests,test_views.py,Simple Atributte,566,566,22,A2
tests,test_views.py,Simple Atributte,567,567,8,A2
tests,test_views.py,Simple Atributte,567,567,22,A2
tests,test_views.py,Simple Atributte,570,570,8,A2
tests,test_views.py,Simple Atributte,571,571,8,A2
tests,test_views.py,Simple Atributte,572,572,13,A2
tests,test_views.py,Simple Atributte,573,573,8,A2
tests,test_views.py,Simple Atributte,573,573,25,A2
tests,test_views.py,Simple Atributte,573,573,36,A2
tests,test_views.py,Simple Atributte,576,576,8,A2
tests,test_views.py,Simple Atributte,577,577,18,A2
tests,test_views.py,Simple Atributte,578,578,8,A2
tests,test_views.py,Simple Atributte,578,578,25,A2
tests,test_views.py,Simple Atributte,579,579,8,A2
tests,test_views.py,Simple Atributte,579,579,22,A2
tests,test_views.py,Simple Atributte,579,579,36,A2
tests,test_views.py,Simple Atributte,583,583,8,A2
tests,test_views.py,Simple Atributte,584,584,8,A2
tests,test_views.py,Simple Atributte,585,585,13,A2
tests,test_views.py,Simple Atributte,586,586,8,A2
tests,test_views.py,Simple Atributte,586,586,25,A2
tests,test_views.py,Simple Atributte,586,586,36,A2
tests,test_views.py,Simple Atributte,589,589,8,A2
tests,test_views.py,Simple Atributte,590,590,18,A2
tests,test_views.py,Simple Atributte,591,591,8,A2
tests,test_views.py,Simple Atributte,591,591,25,A2
tests,test_views.py,Simple Atributte,592,592,8,A2
tests,test_views.py,Simple Atributte,592,592,22,A2
tests,test_views.py,Simple Atributte,592,592,36,A2
tests,test_views.py,Simple Atributte,595,595,19,A2
tests,test_views.py,Simple Atributte,596,596,8,A2
tests,test_views.py,Simple Atributte,597,597,13,A2
tests,test_views.py,Simple Atributte,598,598,8,A2
tests,test_views.py,Simple Atributte,598,598,25,A2
tests,test_views.py,Simple Atributte,598,598,36,A2
tests,test_views.py,Simple Atributte,600,600,8,A2
tests,test_views.py,Simple Atributte,601,601,13,A2
tests,test_views.py,Simple Atributte,602,602,8,A2
tests,test_views.py,Simple Atributte,602,602,25,A2
tests,test_views.py,Simple Atributte,602,602,36,A2
tests,test_views.py,Simple Atributte,604,604,19,A2
tests,test_views.py,Simple Atributte,605,605,8,A2
tests,test_views.py,Simple Atributte,605,605,25,A2
tests,test_views.py,Simple Atributte,608,608,19,A2
tests,test_views.py,Simple Atributte,609,609,8,A2
tests,test_views.py,Simple Atributte,609,609,25,A2
tests,test_views.py,Simple Atributte,613,613,8,A2
tests,test_views.py,Simple Atributte,616,616,19,A2
tests,test_views.py,Simple Atributte,619,619,8,A2
tests,test_views.py,Simple Atributte,620,620,19,A2
tests,test_views.py,Simple Atributte,621,621,8,A2
tests,test_views.py,Simple Atributte,621,621,25,A2
tests,test_views.py,Simple Atributte,622,622,8,A2
tests,test_views.py,Simple Atributte,624,624,8,A2
tests,test_views.py,Simple Atributte,624,624,25,A2
tests,test_views.py,Simple Atributte,625,625,8,A2
tests,test_views.py,Simple Atributte,625,625,54,A2
tests,test_views.py,Simple Atributte,626,626,8,A2
tests,test_views.py,Simple Atributte,630,630,8,A2
tests,test_views.py,Simple Atributte,631,631,8,A2
tests,test_views.py,Simple Atributte,632,632,19,A2
tests,test_views.py,Simple Atributte,633,633,8,A2
tests,test_views.py,Simple Atributte,633,633,25,A2
tests,test_views.py,Simple Atributte,634,634,8,A2
tests,test_views.py,Simple Atributte,636,636,8,A2
tests,test_views.py,Simple Atributte,636,636,25,A2
tests,test_views.py,Simple Atributte,637,637,8,A2
tests,test_views.py,Simple Atributte,637,637,87,A2
tests,test_views.py,Simple Atributte,641,641,8,A2
tests,test_views.py,Simple Atributte,644,644,19,A2
tests,test_views.py,Simple Atributte,647,647,8,A2
tests,test_views.py,Simple Atributte,648,648,19,A2
tests,test_views.py,Simple Atributte,649,649,8,A2
tests,test_views.py,Simple Atributte,649,649,25,A2
tests,test_views.py,Simple Atributte,650,650,8,A2
tests,test_views.py,Simple Atributte,654,654,8,A2
tests,test_views.py,Simple Atributte,657,657,19,A2
tests,test_views.py,Simple Atributte,660,660,8,A2
tests,test_views.py,Simple Atributte,661,661,19,A2
tests,test_views.py,Simple Atributte,662,662,8,A2
tests,test_views.py,Simple Atributte,662,662,25,A2
tests,test_views.py,Simple Atributte,663,663,8,A2
tests,test_views.py,Simple Atributte,667,667,8,A2
tests,test_views.py,Simple Atributte,670,670,19,A2
tests,test_views.py,Simple Atributte,673,673,8,A2
tests,test_views.py,Simple Atributte,674,674,19,A2
tests,test_views.py,Simple Atributte,675,675,8,A2
tests,test_views.py,Simple Atributte,675,675,25,A2
tests,test_views.py,Simple Atributte,676,676,8,A2
tests,test_views.py,Simple Atributte,677,677,8,A2
tests,test_views.py,Simple Atributte,677,677,25,A2
tests,test_views.py,Simple Atributte,36,36,21,A2
tests,test_views.py,Simple Atributte,43,43,20,A2
tests,test_views.py,Simple Atributte,45,45,8,A2
tests,test_views.py,Simple Atributte,49,49,21,A2
tests,test_views.py,Simple Atributte,55,55,20,A2
tests,test_views.py,Simple Atributte,57,57,8,A2
tests,test_views.py,Simple Atributte,61,61,19,A2
tests,test_views.py,Simple Atributte,67,67,19,A2
tests,test_views.py,Simple Atributte,74,74,19,A2
tests,test_views.py,Simple Atributte,81,81,19,A2
tests,test_views.py,Simple Atributte,90,90,19,A2
tests,test_views.py,Simple Atributte,91,91,39,A2
tests,test_views.py,Simple Atributte,98,98,18,A2
tests,test_views.py,Simple Atributte,102,102,21,A2
tests,test_views.py,Simple Atributte,111,111,8,A2
tests,test_views.py,Simple Atributte,113,113,19,A2
tests,test_views.py,Simple Atributte,116,116,25,A2
tests,test_views.py,Simple Atributte,123,123,8,A2
tests,test_views.py,Simple Atributte,123,123,35,A2
tests,test_views.py,Simple Atributte,125,125,19,A2
tests,test_views.py,Simple Atributte,128,128,14,A2
tests,test_views.py,Simple Atributte,132,132,19,A2
tests,test_views.py,Simple Atributte,141,141,8,A2
tests,test_views.py,Simple Atributte,141,141,35,A2
tests,test_views.py,Simple Atributte,143,143,19,A2
tests,test_views.py,Simple Atributte,147,147,28,A2
tests,test_views.py,Simple Atributte,147,147,45,A2
tests,test_views.py,Simple Atributte,150,150,19,A2
tests,test_views.py,Simple Atributte,153,153,28,A2
tests,test_views.py,Simple Atributte,153,153,45,A2
tests,test_views.py,Simple Atributte,158,158,8,A2
tests,test_views.py,Simple Atributte,158,158,35,A2
tests,test_views.py,Simple Atributte,160,160,19,A2
tests,test_views.py,Simple Atributte,165,165,19,A2
tests,test_views.py,Simple Atributte,169,169,8,A2
tests,test_views.py,Simple Atributte,169,169,35,A2
tests,test_views.py,Simple Atributte,171,171,19,A2
tests,test_views.py,Simple Atributte,175,175,8,A2
tests,test_views.py,Simple Atributte,175,175,35,A2
tests,test_views.py,Simple Atributte,177,177,19,A2
tests,test_views.py,Simple Atributte,186,186,18,A2
tests,test_views.py,Simple Atributte,190,190,21,A2
tests,test_views.py,Simple Atributte,198,198,8,A2
tests,test_views.py,Simple Atributte,200,200,8,A2
tests,test_views.py,Simple Atributte,203,203,19,A2
tests,test_views.py,Simple Atributte,214,214,29,A2
tests,test_views.py,Simple Atributte,216,216,19,A2
tests,test_views.py,Simple Atributte,218,218,21,A2
tests,test_views.py,Simple Atributte,218,218,40,A2
tests,test_views.py,Simple Atributte,219,219,25,A2
tests,test_views.py,Simple Atributte,221,221,8,A2
tests,test_views.py,Simple Atributte,222,222,19,A2
tests,test_views.py,Simple Atributte,227,227,8,A2
tests,test_views.py,Simple Atributte,227,227,35,A2
tests,test_views.py,Simple Atributte,228,228,19,A2
tests,test_views.py,Simple Atributte,232,232,14,A2
tests,test_views.py,Simple Atributte,233,233,19,A2
tests,test_views.py,Simple Atributte,236,236,25,A2
tests,test_views.py,Simple Atributte,240,240,14,A2
tests,test_views.py,Simple Atributte,241,241,19,A2
tests,test_views.py,Simple Atributte,245,245,8,A2
tests,test_views.py,Simple Atributte,245,245,35,A2
tests,test_views.py,Simple Atributte,246,246,19,A2
tests,test_views.py,Simple Atributte,250,250,8,A2
tests,test_views.py,Simple Atributte,251,251,8,A2
tests,test_views.py,Simple Atributte,251,251,35,A2
tests,test_views.py,Simple Atributte,252,252,19,A2
tests,test_views.py,Simple Atributte,252,252,35,A2
tests,test_views.py,Simple Atributte,257,257,19,A2
tests,test_views.py,Simple Atributte,265,265,19,A2
tests,test_views.py,Simple Atributte,265,265,35,A2
tests,test_views.py,Simple Atributte,269,269,19,A2
tests,test_views.py,Simple Atributte,269,269,35,A2
tests,test_views.py,Simple Atributte,273,273,8,A2
tests,test_views.py,Simple Atributte,273,273,35,A2
tests,test_views.py,Simple Atributte,274,274,19,A2
tests,test_views.py,Simple Atributte,274,274,35,A2
tests,test_views.py,Simple Atributte,277,277,19,A2
tests,test_views.py,Simple Atributte,277,277,35,A2
tests,test_views.py,Simple Atributte,283,283,19,A2
tests,test_views.py,Simple Atributte,289,289,24,A2
tests,test_views.py,Simple Atributte,290,290,26,A2
tests,test_views.py,Simple Atributte,304,304,19,A2
tests,test_views.py,Simple Atributte,316,316,18,A2
tests,test_views.py,Simple Atributte,317,317,8,A2
tests,test_views.py,Simple Atributte,317,317,35,A2
tests,test_views.py,Simple Atributte,319,319,19,A2
tests,test_views.py,Simple Atributte,322,322,15,A2
tests,test_views.py,Simple Atributte,334,334,29,A2
tests,test_views.py,Simple Atributte,337,337,19,A2
tests,test_views.py,Simple Atributte,340,340,14,A2
tests,test_views.py,Simple Atributte,340,340,33,A2
tests,test_views.py,Simple Atributte,344,344,29,A2
tests,test_views.py,Simple Atributte,352,352,8,A2
tests,test_views.py,Simple Atributte,352,352,35,A2
tests,test_views.py,Simple Atributte,353,353,19,A2
tests,test_views.py,Simple Atributte,365,365,8,A2
tests,test_views.py,Simple Atributte,368,368,8,A2
tests,test_views.py,Simple Atributte,369,369,8,A2
tests,test_views.py,Simple Atributte,375,375,19,A2
tests,test_views.py,Simple Atributte,377,377,37,A2
tests,test_views.py,Simple Atributte,378,378,36,A2
tests,test_views.py,Simple Atributte,384,384,19,A2
tests,test_views.py,Simple Atributte,386,386,41,A2
tests,test_views.py,Simple Atributte,387,387,40,A2
tests,test_views.py,Simple Atributte,392,392,21,A2
tests,test_views.py,Simple Atributte,398,398,8,A2
tests,test_views.py,Simple Atributte,401,401,19,A2
tests,test_views.py,Simple Atributte,403,403,32,A2
tests,test_views.py,Simple Atributte,404,404,31,A2
tests,test_views.py,Simple Atributte,412,412,19,A2
tests,test_views.py,Simple Atributte,414,414,32,A2
tests,test_views.py,Simple Atributte,417,417,25,A2
tests,test_views.py,Simple Atributte,420,420,25,A2
tests,test_views.py,Simple Atributte,423,423,25,A2
tests,test_views.py,Simple Atributte,426,426,8,A2
tests,test_views.py,Simple Atributte,427,427,25,A2
tests,test_views.py,Simple Atributte,427,427,59,A2
tests,test_views.py,Simple Atributte,430,430,25,A2
tests,test_views.py,Simple Atributte,430,430,59,A2
tests,test_views.py,Simple Atributte,434,434,19,A2
tests,test_views.py,Simple Atributte,439,439,19,A2
tests,test_views.py,Simple Atributte,459,459,23,A2
tests,test_views.py,Simple Atributte,461,461,25,A2
tests,test_views.py,Simple Atributte,463,463,23,A2
tests,test_views.py,Simple Atributte,472,472,21,A2
tests,test_views.py,Simple Atributte,476,476,18,A2
tests,test_views.py,Simple Atributte,477,477,20,A2
tests,test_views.py,Simple Atributte,478,478,20,A2
tests,test_views.py,Simple Atributte,480,480,8,A2
tests,test_views.py,Simple Atributte,485,485,21,A2
tests,test_views.py,Simple Atributte,489,489,18,A2
tests,test_views.py,Simple Atributte,490,490,20,A2
tests,test_views.py,Simple Atributte,491,491,20,A2
tests,test_views.py,Simple Atributte,493,493,8,A2
tests,test_views.py,Simple Atributte,498,498,21,A2
tests,test_views.py,Simple Atributte,502,502,18,A2
tests,test_views.py,Simple Atributte,503,503,20,A2
tests,test_views.py,Simple Atributte,504,504,20,A2
tests,test_views.py,Simple Atributte,506,506,8,A2
tests,test_views.py,Simple Atributte,513,513,19,A2
tests,test_views.py,Simple Atributte,514,514,39,A2
tests,test_views.py,Simple Atributte,516,516,8,A2
tests,test_views.py,Simple Atributte,516,516,35,A2
tests,test_views.py,Simple Atributte,516,516,67,A2
tests,test_views.py,Simple Atributte,517,517,19,A2
tests,test_views.py,Simple Atributte,520,520,8,A2
tests,test_views.py,Simple Atributte,522,522,8,A2
tests,test_views.py,Simple Atributte,522,522,35,A2
tests,test_views.py,Simple Atributte,522,522,65,A2
tests,test_views.py,Simple Atributte,524,524,19,A2
tests,test_views.py,Simple Atributte,528,528,27,A2
tests,test_views.py,Simple Atributte,529,529,36,A2
tests,test_views.py,Simple Atributte,537,537,8,A2
tests,test_views.py,Simple Atributte,537,537,35,A2
tests,test_views.py,Simple Atributte,537,537,65,A2
tests,test_views.py,Simple Atributte,538,538,19,A2
tests,test_views.py,Simple Atributte,542,542,27,A2
tests,test_views.py,Simple Atributte,543,543,28,A2
tests,test_views.py,Simple Atributte,550,550,19,A2
tests,test_views.py,Simple Atributte,551,551,39,A2
tests,test_views.py,Simple Atributte,553,553,8,A2
tests,test_views.py,Simple Atributte,553,553,35,A2
tests,test_views.py,Simple Atributte,553,553,67,A2
tests,test_views.py,Simple Atributte,554,554,19,A2
tests,test_views.py,Simple Atributte,557,557,8,A2
tests,test_views.py,Simple Atributte,559,559,8,A2
tests,test_views.py,Simple Atributte,559,559,35,A2
tests,test_views.py,Simple Atributte,559,559,65,A2
tests,test_views.py,Simple Atributte,561,561,19,A2
tests,test_views.py,Simple Atributte,565,565,33,A2
tests,test_views.py,Simple Atributte,566,566,33,A2
tests,test_views.py,Simple Atributte,567,567,33,A2
tests,test_views.py,Simple Atributte,570,570,29,A2
tests,test_views.py,Simple Atributte,571,571,8,A2
tests,test_views.py,Simple Atributte,572,572,13,A2
tests,test_views.py,Simple Atributte,572,572,32,A2
tests,test_views.py,Simple Atributte,576,576,29,A2
tests,test_views.py,Simple Atributte,578,578,38,A2
tests,test_views.py,Simple Atributte,583,583,29,A2
tests,test_views.py,Simple Atributte,584,584,8,A2
tests,test_views.py,Simple Atributte,585,585,13,A2
tests,test_views.py,Simple Atributte,585,585,32,A2
tests,test_views.py,Simple Atributte,589,589,29,A2
tests,test_views.py,Simple Atributte,591,591,38,A2
tests,test_views.py,Simple Atributte,595,595,19,A2
tests,test_views.py,Simple Atributte,597,597,13,A2
tests,test_views.py,Simple Atributte,597,597,32,A2
tests,test_views.py,Simple Atributte,600,600,8,A2
tests,test_views.py,Simple Atributte,601,601,13,A2
tests,test_views.py,Simple Atributte,601,601,32,A2
tests,test_views.py,Simple Atributte,604,604,19,A2
tests,test_views.py,Simple Atributte,608,608,19,A2
tests,test_views.py,Simple Atributte,613,613,8,A2
tests,test_views.py,Simple Atributte,613,613,35,A2
tests,test_views.py,Simple Atributte,613,613,67,A2
tests,test_views.py,Simple Atributte,616,616,19,A2
tests,test_views.py,Simple Atributte,619,619,29,A2
tests,test_views.py,Simple Atributte,620,620,19,A2
tests,test_views.py,Simple Atributte,622,622,29,A2
tests,test_views.py,Simple Atributte,626,626,8,A2
tests,test_views.py,Simple Atributte,630,630,8,A2
tests,test_views.py,Simple Atributte,630,630,35,A2
tests,test_views.py,Simple Atributte,630,630,65,A2
tests,test_views.py,Simple Atributte,631,631,29,A2
tests,test_views.py,Simple Atributte,632,632,19,A2
tests,test_views.py,Simple Atributte,634,634,29,A2
tests,test_views.py,Simple Atributte,636,636,64,A2
tests,test_views.py,Simple Atributte,641,641,8,A2
tests,test_views.py,Simple Atributte,641,641,35,A2
tests,test_views.py,Simple Atributte,641,641,67,A2
tests,test_views.py,Simple Atributte,644,644,19,A2
tests,test_views.py,Simple Atributte,647,647,29,A2
tests,test_views.py,Simple Atributte,648,648,19,A2
tests,test_views.py,Simple Atributte,650,650,29,A2
tests,test_views.py,Simple Atributte,654,654,8,A2
tests,test_views.py,Simple Atributte,654,654,35,A2
tests,test_views.py,Simple Atributte,654,654,67,A2
tests,test_views.py,Simple Atributte,657,657,19,A2
tests,test_views.py,Simple Atributte,660,660,29,A2
tests,test_views.py,Simple Atributte,661,661,19,A2
tests,test_views.py,Simple Atributte,663,663,29,A2
tests,test_views.py,Simple Atributte,667,667,8,A2
tests,test_views.py,Simple Atributte,667,667,35,A2
tests,test_views.py,Simple Atributte,667,667,65,A2
tests,test_views.py,Simple Atributte,670,670,19,A2
tests,test_views.py,Simple Atributte,673,673,29,A2
tests,test_views.py,Simple Atributte,674,674,19,A2
tests,test_views.py,Simple Atributte,676,676,29,A2
tests,test_views.py,Simple Atributte,677,677,45,A2
tests,test_views.py,Simple Atributte,45,45,8,A2
tests,test_views.py,Simple Atributte,57,57,8,A2
tests,test_views.py,Simple Atributte,66,66,60,A2
tests,test_views.py,Simple Atributte,69,69,29,A2
tests,test_views.py,Simple Atributte,73,73,64,A2
tests,test_views.py,Simple Atributte,76,76,29,A2
tests,test_views.py,Simple Atributte,80,80,64,A2
tests,test_views.py,Simple Atributte,82,82,29,A2
tests,test_views.py,Simple Atributte,115,115,29,A2
tests,test_views.py,Simple Atributte,123,123,35,A2
tests,test_views.py,Simple Atributte,131,131,55,A2
tests,test_views.py,Simple Atributte,141,141,35,A2
tests,test_views.py,Simple Atributte,145,145,29,A2
tests,test_views.py,Simple Atributte,149,149,55,A2
tests,test_views.py,Simple Atributte,156,156,55,A2
tests,test_views.py,Simple Atributte,158,158,35,A2
tests,test_views.py,Simple Atributte,164,164,55,A2
tests,test_views.py,Simple Atributte,166,166,70,A2
tests,test_views.py,Simple Atributte,169,169,35,A2
tests,test_views.py,Simple Atributte,170,170,53,A2
tests,test_views.py,Simple Atributte,175,175,35,A2
tests,test_views.py,Simple Atributte,176,176,56,A2
tests,test_views.py,Simple Atributte,201,201,53,A2
tests,test_views.py,Simple Atributte,217,217,48,A2
tests,test_views.py,Simple Atributte,224,224,70,A2
tests,test_views.py,Simple Atributte,227,227,35,A2
tests,test_views.py,Simple Atributte,245,245,35,A2
tests,test_views.py,Simple Atributte,251,251,35,A2
tests,test_views.py,Simple Atributte,252,252,35,A2
tests,test_views.py,Simple Atributte,265,265,35,A2
tests,test_views.py,Simple Atributte,269,269,35,A2
tests,test_views.py,Simple Atributte,273,273,35,A2
tests,test_views.py,Simple Atributte,274,274,35,A2
tests,test_views.py,Simple Atributte,277,277,35,A2
tests,test_views.py,Simple Atributte,290,290,26,A2
tests,test_views.py,Simple Atributte,326,326,64,A2
tests,test_views.py,Simple Atributte,345,345,25,A2
tests,test_views.py,Simple Atributte,345,345,80,A2
tests,test_views.py,Simple Atributte,352,352,35,A2
tests,test_views.py,Simple Atributte,417,417,51,A2
tests,test_views.py,Simple Atributte,417,417,73,A2
tests,test_views.py,Simple Atributte,420,420,51,A2
tests,test_views.py,Simple Atributte,420,420,73,A2
tests,test_views.py,Simple Atributte,423,423,51,A2
tests,test_views.py,Simple Atributte,423,423,73,A2
tests,test_views.py,Simple Atributte,427,427,25,A2
tests,test_views.py,Simple Atributte,427,427,59,A2
tests,test_views.py,Simple Atributte,430,430,25,A2
tests,test_views.py,Simple Atributte,430,430,59,A2
tests,test_views.py,Simple Atributte,476,476,18,A2
